name,year_int,duration,rating,votes,genre_split,genre_count,director_avg_rating,actor_popularity
Aasmaan,(1984),145 min,4.8,12.0,"['Drama', ' Mystery']",2,4.133333333333333,
Aasmaan Mahal,(1965),172 min,5.5,6.0,['Drama'],1,6.371428571428572,
Aasmaan Se Gira,(1992),88 min,6.8,56.0,"['Adventure', ' Comedy', ' Romance']",3,5.754545454545454,
Aasoo Bane Angaarey,(1993),150 min,4.5,88.0,['Action'],1,5.133333333333334,
Aasra,(1966),161 min,7.2,32.0,"['Drama', ' Family']",2,6.707999999999999,
Aastha: In the Prison of Spring,(1997),132 min,6.4,172.0,['Drama'],1,6.7125,
Aatank,(1996),113 min,3.9,99.0,"['Action', ' Thriller']",2,4.05,
Aatank Hi Aatank,(1995),155 min,5.2,776.0,"['Action', ' Crime', ' Drama']",3,4.425,
Aathi,(2006),167 min,4.4,2166.0,"['Action', ' Drama', ' Thriller']",3,3.8000000000000003,4.66
Aatish,(1979),139 min,4.5,16.0,['Action'],1,5.411111111111111,
Aatish: Feel the Fire,(1994),155 min,5.8,735.0,"['Action', ' Crime', ' Drama']",3,5.466666666666666,
Aatma,(2006),107 min,4.2,79.0,"['Crime', ' Drama', ' Horror']",3,4.45,
Aatma,(2013),100 min,3.8,623.0,"['Drama', ' Horror', ' Thriller']",3,4.833333333333333,
Aavida Maa Aavide,(1998),153 min,6.4,170.0,"['Comedy', ' Romance']",2,6.133333333333333,
Aavishkar,(1974),107 min,7.0,213.0,"['Drama', ' Romance']",2,6.7125,
Aawaz,(1956),146 min,5.1,7.0,['Romance'],1,6.366666666666667,
Aawaz De Kahan Hai,(1990),,3.7,7.0,"['Drama', ' Romance']",2,4.7,
Aaya Toofan,(1964),128 min,6.1,14.0,"['Action', ' Adventure', ' Fantasy']",3,6.075,
Aaya Toofan,(1999),111 min,5.4,31.0,['Action'],1,5.2,
Aaye Din Bahar Ke,(1966),170 min,6.6,109.0,"['Musical', ' Romance']",2,6.42,
Aazaan,(2011),125 min,4.4,346.0,"['Action', ' Musical', ' Thriller']",3,3.25,
Aazmayish,(1995),147 min,5.0,35.0,"['Action', ' Drama', ' Romance']",3,5.74,
Ab Ayega Mazaa,(1984),128 min,6.6,85.0,['Comedy'],1,5.754545454545454,
Ab Dilli Dur Nahin,(1957),133 min,7.6,80.0,['Drama'],1,6.914285714285714,
Ab Hoga Dharna Unlimited,(2012),78 min,4.0,6.0,['Comedy'],1,4.0,
Ab Insaf Hoga,(1995),125 min,4.8,32.0,"['Action', ' Drama']",2,5.766666666666667,
Ab Ke Baras,(2002),,3.3,198.0,"['Action', ' Romance', ' Thriller']",3,4.89375,
Ab Kya Hoga,(1977),,4.8,24.0,"['Mystery', ' Thriller']",2,5.1899999999999995,
Ab Meri Baari,(1989),,5.1,8.0,['Action'],1,5.1,
Ab Tak Chhappan,(2004),129 min,7.8,8379.0,"['Action', ' Crime', ' Drama']",3,7.833333333333333,
Ab Tak Chhappan 2,(2015),106 min,5.8,1344.0,"['Action', ' Crime', ' Thriller']",3,5.8,
Ab To Aaja Saajan Mere,(1994),127 min,4.0,6.0,"['Drama', ' Romance']",2,4.0,
Ab Tumhare Hawale Watan Saathiyo,(2004),193 min,4.6,1494.0,"['Action', ' Drama', ' War']",3,5.526666666666667,
Ab... Bas!,(2004),137 min,3.2,74.0,"['Romance', ' Thriller']",2,3.2,
ABCD (Any Body Can Dance),(2013),160 min,6.3,6458.0,"['Drama', ' Music']",2,4.133333333333334,
Abdullah,(1980),136 min,6.4,189.0,"['Action', ' Drama', ' Romance']",3,5.966666666666666,
Abe Hayat,(1933),,2.8,10.0,['Drama'],1,3.5,
Abe Hayat,(1955),140 min,4.8,21.0,"['Action', ' Adventure', ' Fantasy']",3,4.8,
Abhay,(1995),127 min,7.0,64.0,['Fantasy'],1,7.0,
Abhi To Jee Lein,(1977),135 min,5.4,10.0,"['Action', ' Drama', ' Thriller']",3,5.4,
Abhilasha,(1968),141 min,6.8,24.0,"['Drama', ' Romance']",2,6.8,
Abhimaan,(1957),,7.1,10.0,"['Drama', ' Family', ' Romance']",3,6.633333333333333,
Abhimaan,(1973),122 min,7.9,2665.0,"['Drama', ' Musical']",2,7.102380952380953,
Abhimanyu,(1980),,3.2,8.0,['Unknown'],1,5.414893617021277,
Abhimanyu,(1991),140 min,7.0,326.0,"['Crime', ' Drama', ' Musical']",3,6.190322580645161,
Abhimanyu,(1989),168 min,4.6,28.0,"['Action', ' Comedy', ' Drama']",3,4.133333333333333,
Abhinetri,(1970),154 min,6.7,70.0,"['Drama', ' Romance']",2,6.555555555555555,
Abhishap,(1986),,7.1,8.0,['Drama'],1,7.1,
Abhishapt,(2011),,7.0,6.0,['Drama'],1,7.0,6.0
Abodh,(1984),132 min,5.8,109.0,['Drama'],1,6.1625,
Abroo,(1943),,3.1,7.0,['Unknown'],1,3.1,
Accident on Hill Road,(2010),105 min,4.0,284.0,"['Crime', ' Drama', ' Thriller']",3,4.0,
Achanak,(1973),96 min,6.8,213.0,"['Crime', ' Drama']",2,7.521052631578947,
Achanak,(1998),160 min,4.0,245.0,"['Action', ' Mystery', ' Thriller']",3,5.24,
Achha Bura,(1983),,6.7,25.0,['Drama'],1,7.102380952380953,
Achhut Kanya,(1936),142 min,6.5,114.0,"['Drama', ' Musical', ' Romance']",3,6.214285714285714,
Acid Factory,(2009),108 min,5.0,677.0,"['Action', ' Crime', ' Mystery']",3,4.833333333333333,
Action,(2019),158 min,4.5,858.0,"['Action', ' Adventure', ' Thriller']",3,5.275,
Action Jackson,(2014),144 min,3.3,3461.0,"['Action', ' Crime', ' Thriller']",3,4.37,
Action Replayy,(2010),129 min,4.2,5814.0,"['Comedy', ' Romance', ' Sci-Fi']",3,5.5,
Actress,(1948),,6.2,5.0,['Unknown'],1,6.2,
Ada... A Way of Life,(2010),120 min,3.6,49.0,"['Action', ' Crime', ' Drama']",3,3.6,
Adalat,(1958),139 min,6.9,36.0,"['Drama', ' Musical', ' Romance']",3,5.86,
Adalat,(1976),138 min,6.4,284.0,"['Action', ' Drama', ' Family']",3,6.057142857142857,
Adam Ka Janam,(1989),,5.5,6.0,['Drama'],1,5.5,
Adharm,(1992),,5.1,66.0,"['Action', ' Crime', ' Drama']",3,4.858333333333333,
Adharm,(2006),,5.3,11.0,['Action'],1,5.3,
Adhi Raat Ke Baad,(1965),137 min,6.6,28.0,"['Action', ' Drama', ' Mystery']",3,5.529411764705882,
Adhikar,(1954),126 min,6.7,13.0,"['Comedy', ' Drama', ' Romance']",3,6.458823529411765,
Adhikar,(1986),,6.2,38.0,"['Drama', ' Family', ' Romance']",3,6.2,
Adhikar,(1971),,4.9,21.0,['Drama'],1,5.514285714285714,
Adhipathi,(2001),151 min,5.4,533.0,"['Action', ' Drama']",2,4.95,
Adhura Sapna,(2007),88 min,4.7,11.0,['Drama'],1,4.7,4.7
Adhurs,(2010),150 min,6.8,2393.0,"['Action', ' Comedy', ' Thriller']",3,6.8,
Adi Shankaracharya,(1983),130 min,7.3,240.0,"['Biography', ' Drama']",2,6.949999999999999,
Adil-E-Jahangir,(1955),150 min,5.0,8.0,['Drama'],1,6.05,
Adisaya Piravi,(1990),145 min,6.9,335.0,"['Action', ' Comedy', ' Fantasy']",3,5.885714285714286,
Admissions Open,(2010),,3.3,51.0,"['Comedy', ' Drama']",2,4.65,
Adrishya,(2017),106 min,3.3,102.0,"['Drama', ' Family', ' Horror']",3,3.3,
Adutha Varisu,(1983),122 min,5.5,76.0,['Drama'],1,5.885714285714286,
Adventure Kids Hindi Film,(2019),120 min,6.6,12.0,['Adventure'],1,6.6,6.916666666666667
Adventures of Aladdin,(1978),151 min,4.7,7.0,['Adventure'],1,5.913333333333333,
Adventures of Ali-Baba and the Forty Thieves,(1980),153 min,6.2,506.0,"['Action', ' Adventure', ' Family']",3,5.9,
Adventures of Tarzan,(1985),135 min,4.6,140.0,"['Action', ' Adventure', ' Comedy']",3,5.21875,
Adwait Sangeet,(2011),82 min,7.9,13.0,"['Documentary', ' Biography', ' Musical']",3,7.9,
Ae Dil Hai Mushkil,(2016),158 min,5.8,21661.0,"['Drama', ' Music', ' Musical']",3,6.699999999999999,
Aetbaar,(2004),152 min,4.6,1013.0,"['Action', ' Drama', ' Musical']",3,4.833333333333333,
Aflatoon,(1997),153 min,4.5,1261.0,"['Action', ' Comedy', ' Crime']",3,4.792307692307692,
Africadalli Sheela,(1986),134 min,6.6,18.0,"['Adventure', ' Thriller']",2,5.2,
Afsana,(1966),134 min,6.5,12.0,"['Drama', ' Romance']",2,6.483333333333333,
Afsana,(1951),168 min,7.8,57.0,"['Drama', ' Family']",2,6.929411764705883,
Afsana Dilwalon Ka,(2001),195 min,3.6,1025.0,"['Drama', ' Romance']",2,5.800000000000001,
Afsana Pyar Ka,(1991),145 min,5.9,783.0,"['Drama', ' Romance']",2,5.533333333333334,
Afsar,(1950),121 min,7.1,19.0,"['Comedy', ' Romance']",2,7.0,
After the Third Bell,(2014),92 min,6.3,43.0,"['Crime', ' Mystery']",2,6.3,6.3
Agar Tum Na Hote,(1983),161 min,6.4,152.0,"['Drama', ' Family']",2,6.43076923076923,
Agar... If,(1977),,6.4,27.0,['Drama'],1,5.653333333333333,
Agathiyar,(1972),153 min,6.6,30.0,"['Adventure', ' Comedy', ' Drama']",3,6.6,
Agent Vinod,(1977),139 min,5.7,84.0,"['Action', ' Crime', ' Drama']",3,4.747058823529412,
Agent Vinod,(2012),157 min,5.2,7210.0,"['Action', ' Adventure', ' Thriller']",3,7.220000000000001,
Aggar: Passion Betrayal Terror,(2007),,4.0,281.0,"['Romance', ' Thriller']",2,5.275,
Aghaat,(1985),138 min,7.1,120.0,"['Drama', ' Crime']",2,7.1461538461538465,
Agnee,(1988),153 min,5.1,29.0,"['Action', ' Drama', ' Romance']",3,5.800000000000001,
Agnee Morcha,(1997),142 min,3.1,14.0,['Action'],1,3.1,
Agneekaal,(1990),161 min,5.6,26.0,"['Action', ' Crime', ' Drama']",3,5.777777777777778,
Agneepath,(1990),174 min,7.7,8500.0,"['Action', ' Crime', ' Drama']",3,6.445454545454546,
Agneepath,(2012),174 min,6.9,22895.0,"['Action', ' Crime', ' Drama']",3,6.7,
Agni IPS,(1997),137 min,7.8,33.0,['Action'],1,7.8,
Agni Pankh,(2004),,4.5,108.0,"['Action', ' Drama', ' Romance']",3,4.5,
Agni Pareeksha,(1981),130 min,6.0,22.0,"['Crime', ' Drama']",2,6.0,
Agni Rekha,(1973),,7.3,9.0,['Drama'],1,6.633333333333333,
Agni Sakshi,(1996),142 min,6.1,684.0,"['Drama', ' Musical', ' Romance']",3,4.79,
Agnichakra,(1997),123 min,3.6,53.0,['Action'],1,5.025,
Agniputra,(2000),140 min,4.6,24.0,['Action'],1,5.081818181818182,
Agnivarsha: The Fire and the Rain,(2002),126 min,4.6,361.0,"['Drama', ' Fantasy', ' Romance']",3,4.6,
Agra Road,(1957),,4.8,5.0,"['Comedy', ' Romance', ' Thriller']",3,6.183333333333334,
Agreement,(1980),124 min,6.2,19.0,"['Musical', ' Comedy', ' Drama']",3,5.776470588235294,
Agyaat,(2009),130 min,2.9,620.0,"['Drama', ' Horror', ' Mystery']",3,5.491176470588235,
Ahaan,(2019),81 min,7.2,213.0,"['Comedy', ' Drama']",2,7.2,
Ahankaar,(1995),145 min,5.9,53.0,['Drama'],1,5.471428571428571,
Ahinsa,(1979),103 min,4.1,10.0,"['Action', ' Drama']",2,5.584615384615384,
Ahista Ahista,(1981),141 min,7.0,45.0,"['Musical', ' Romance']",2,5.653333333333333,
Ahista Ahista,(2006),122 min,7.0,1491.0,"['Drama', ' Romance']",2,6.4,
Ahsaas,(1979),144 min,5.7,38.0,"['Drama', ' Romance']",2,5.7,
Airlift,(2016),130 min,8.0,53897.0,"['Drama', ' History']",2,6.525,
Aisa Kyon Hota Hai?,(2006),,3.9,21.0,"['Action', ' Crime', ' Drama']",3,3.9,
Aisa Pyar Kahan,(1986),,6.3,36.0,"['Drama', ' Romance']",2,6.155555555555555,
Aisa Yeh Jahaan,(2015),120 min,6.6,52.0,['Drama'],1,6.6,
Aisaa Kyon,(2003),,3.7,7.0,['Thriller'],1,3.7,
Aisha,(2010),126 min,5.0,3953.0,"['Comedy', ' Drama', ' Romance']",3,5.0,
Aisi Bhi Kya Jaldi Hai,(1996),132 min,6.6,68.0,"['Comedy', ' Romance']",2,5.74,
Aisi Deewangi,(2009),125 min,4.1,7.0,"['Action', ' Comedy', ' Drama']",3,6.1499999999999995,
Aitbaar,(1985),133 min,6.9,149.0,"['Romance', ' Thriller']",2,6.445454545454546,
Aitraaz,(2004),160 min,6.6,9721.0,"['Drama', ' Romance', ' Thriller']",3,5.777777777777778,
Aiyaary,(2018),157 min,5.3,4167.0,"['Action', ' Drama', ' Thriller']",3,7.459999999999999,
Aiyyaa,(2012),152 min,4.4,1765.0,"['Comedy', ' Romance']",2,4.4,
Ajab Gazabb Love,(2012),116 min,4.2,520.0,"['Comedy', ' Romance']",2,5.328571428571428,
Ajab Prem Ki Ghazab Kahani,(2009),150 min,6.4,13194.0,"['Action', ' Comedy', ' Romance']",3,6.771428571428571,
Ajab Singh Ki Gajab Kahani,(2017),115 min,5.8,52.0,['Drama'],1,5.8,
Ajanabee,(1974),139 min,6.5,174.0,"['Drama', ' Romance']",2,6.643589743589744,
Ajay,(1996),146 min,3.7,187.0,"['Action', ' Drama', ' Romance']",3,4.122222222222223,
Ajeeb Daastaans,(2021),142 min,6.7,4133.0,"['Drama', ' Romance']",2,7.133333333333333,6.7
Ajeeb Dastaan Hai Yeh,(1992),,4.7,11.0,['Drama'],1,5.800000000000001,
Ajeeb Itefaq,(1989),,5.5,12.0,"['Crime', ' Mystery', ' Thriller']",3,6.55,
Aji Bas Shukriya,(1958),,6.1,11.0,"['Comedy', ' Drama', ' Musical']",3,6.075,
Ajji,(2017),104 min,6.9,973.0,['Drama'],1,6.933333333333334,6.866666666666667
Ajnabee,(2001),165 min,6.4,8164.0,"['Action', ' Crime', ' Drama']",3,5.777777777777778,
Ajnabi Saaya,(1998),,2.7,9.0,['Horror'],1,2.7,
Ajooba,(1991),178 min,5.3,1214.0,"['Action', ' Adventure', ' Comedy']",3,5.3,
Ajooba Kudrat Ka,(1991),,4.8,29.0,"['Action', ' Adventure', ' Fantasy']",3,5.436,
AK 47,(2004),125 min,5.0,39.0,"['Action', ' Thriller']",2,4.633333333333333,
AK vs AK,(2020),108 min,6.9,12429.0,"['Action', ' Comedy', ' Crime']",3,7.316666666666666,
Akaash Vani,(2013),149 min,6.3,1857.0,"['Drama', ' Romance']",2,7.05,
Akalmand,(1984),,5.7,40.0,"['Comedy', ' Romance', ' Thriller']",3,5.3999999999999995,
Akalmand,(1966),,7.4,5.0,['Comedy'],1,7.4,
Akarshan,(1988),,4.8,26.0,['Romance'],1,6.4,
Akashdeep,(1965),136 min,6.6,32.0,['Drama'],1,6.81,
Akayla,(1991),180 min,5.0,421.0,"['Action', ' Drama', ' Thriller']",3,6.118181818181818,
Akbar Saleem Anarkali,(1979),139 min,7.7,38.0,"['Drama', ' History', ' Musical']",3,7.5,
Akela the Alone,(2014),58 min,5.5,10.0,['Thriller'],1,5.5,5.5
Akele Hum Akele Tum,(1995),160 min,7.0,4780.0,['Drama'],1,7.225,6.362728682170541
Akeli,(1999),165 min,5.6,11.0,['Romance'],1,5.533333333333333,
Akeli Mat Jaiyo,(1963),,6.3,21.0,"['Comedy', ' Romance']",2,5.971428571428571,
Akhiyon Se Goli Maare,(2002),146 min,5.1,881.0,"['Comedy', ' Romance']",2,5.537931034482758,
Akhri Muqabla,(1989),132 min,5.3,13.0,"['Action', ' Drama']",2,6.5,
Aks,(2001),184 min,5.8,1627.0,"['Action', ' Crime', ' Horror']",3,6.483333333333333,
Aksar,(2006),135 min,4.8,1152.0,"['Drama', ' Romance', ' Thriller']",3,5.275,
Aksar 2,(2017),127 min,3.6,417.0,"['Crime', ' Drama', ' Mystery']",3,5.275,
Alaap,(1977),160 min,6.7,327.0,"['Drama', ' Musical']",2,7.102380952380953,
Aladdin and the Wonderful Lamp,(1952),144 min,5.9,15.0,"['Adventure', ' Fantasy']",2,5.913333333333333,
Aladin,(2009),132 min,4.6,2839.0,"['Action', ' Adventure', ' Comedy']",3,6.233333333333333,
Alag Alag,(1985),174 min,6.4,86.0,"['Family', ' Musical', ' Romance']",3,6.643589743589744,
Alag: He Is Different.... He Is Alone...,(2006),123 min,3.8,1172.0,"['Action', ' Drama', ' Fantasy']",3,4.3,
Alajh Palajh,(2019),136 min,6.9,7.0,['Comedy'],1,6.9,
Alakh Niranjan,(1975),,7.4,22.0,['Fantasy'],1,6.570833333333333,
Alam Ara,(1973),124 min,6.8,8.0,['Drama'],1,6.8,
Alavuddinum Athbutha Vilakkum,(1979),144 min,6.6,161.0,"['Adventure', ' Drama', ' Fantasy']",3,6.26,
Albela,(2001),145 min,3.7,737.0,"['Comedy', ' Drama', ' Romance']",3,4.925,
Albela,(1951),158 min,7.0,82.0,"['Comedy', ' Drama', ' Musical']",3,5.5,
Albela,(1971),,6.0,6.0,['Drama'],1,6.0,
Albert Pinto Ko Gussa Kyon Ata Hai,(1980),110 min,7.5,428.0,"['Comedy', ' Drama', ' Romance']",3,6.75,
Albert Pinto Ko Gussa Kyun Aata Hai?,(2019),100 min,5.5,349.0,['Drama'],1,5.65,
Alex's Strip,(2019),109 min,5.9,37.0,['Drama'],1,5.9,5.900000000000001
Ali Baba and 40 Thieves,(1966),154 min,6.4,14.0,"['Adventure', ' Fantasy', ' Romance']",3,5.913333333333333,
Alibaba,(1940),,6.0,5.0,['Unknown'],1,6.786666666666666,
Alibaba and 40 Thieves,(1954),145 min,6.2,46.0,"['Action', ' Adventure', ' Drama']",3,5.913333333333333,
Alibaba Aur 40 Chor,(2004),,4.4,30.0,"['Action', ' Adventure', ' Drama']",3,4.16,
Alibaba Aur Chalis Chor,(1932),,3.4,5.0,['Unknown'],1,5.266666666666667,
Alibaba Marjinaa,(1977),163 min,6.7,27.0,"['Action', ' Adventure']",2,6.131578947368421,
Alif,(2017),120 min,6.5,137.0,['Drama'],1,6.833333333333333,
Alif Laila,(1933),,7.2,37.0,['Fantasy'],1,7.2,
Alif-Laila,(1953),135 min,6.3,11.0,['Fantasy'],1,6.007142857142857,
Aligarh,(2015),114 min,7.8,6402.0,"['Biography', ' Drama']",2,5.6499999999999995,
All Is Well,(2015),126 min,3.8,1513.0,"['Comedy', ' Drama', ' Romance']",3,6.225,
All Ladies Do It,(2020),97 min,7.9,384.0,['Thriller'],1,7.9,
All Rounder,(1984),128 min,4.8,31.0,"['Action', ' Drama']",2,6.1571428571428575,
All the Best: Fun Begins,(2009),144 min,6.2,5786.0,"['Action', ' Comedy', ' Drama']",3,5.730769230769231,
Allah Ke Banday,(2010),123 min,6.1,303.0,"['Action', ' Crime', ' Drama']",3,6.366666666666667,
Allah Meharban To Gadha Pehalwan,(1997),149 min,4.3,7.0,['Comedy'],1,4.3,
Allah-Rakha,(1986),160 min,5.4,132.0,"['Action', ' Drama']",2,5.3,
Alone,(2015),133 min,3.7,1622.0,['Horror'],1,3.775,
Aloo Chaat,(2009),,5.8,907.0,"['Comedy', ' Drama', ' Romance']",3,6.575,
Always Kabhi Kabhi,(2011),126 min,4.0,1295.0,"['Comedy', ' Crime', ' Drama']",3,4.0,
Amaanat,(1977),,6.1,24.0,"['Drama', ' Family']",2,6.1,
Amaanat,(1994),140 min,4.7,552.0,"['Action', ' Drama']",2,5.13125,
Aman,(1967),152 min,6.5,41.0,"['Adventure', ' Drama', ' Romance']",3,6.1571428571428575,
Aman Ke Farishtey,(2016),137 min,6.6,23.0,['Action'],1,5.35,
Amanat,(1955),,7.1,15.0,"['Drama', ' Family']",2,6.24,
Amanush,(1975),153 min,7.0,232.0,"['Drama', ' Family']",2,6.643589743589744,
Amar,(1954),149 min,6.8,162.0,"['Drama', ' Musical', ' Romance']",3,6.786666666666666,
Amar Deep,(1958),148 min,6.6,38.0,"['Musical', ' Romance']",2,6.58,
Amar Deep,(1979),,6.9,66.0,"['Drama', ' Romance']",2,6.766666666666667,
Amar Joshi Shahid Ho Gaya,(2005),,5.6,17.0,['Comedy'],1,4.133333333333333,
Amar Jyoti,(1936),166 min,6.1,17.0,['Drama'],1,6.396428571428571,
Amar Prem,(1948),,8.0,39.0,['Drama'],1,8.0,
Amar Prem,(1960),,7.2,6.0,['Unknown'],1,5.857142857142857,
Amar Prem,(1972),143 min,8.2,1592.0,"['Drama', ' Musical', ' Romance']",3,6.643589743589744,
Amar Prem,(2020),143 min,4.4,25.0,['Drama'],1,5.0,4.4
Amar Rahe Ye Pyar,(1961),121 min,6.5,14.0,['Drama'],1,6.5,
Amar Shakti,(1978),133 min,4.9,16.0,"['Action', ' Adventure', ' Comedy']",3,5.537931034482758,
"Amar, Akbar and Anthony",(1977),184 min,7.5,7336.0,"['Action', ' Comedy', ' Drama']",3,6.463636363636363,
Amavas,(2019),134 min,2.8,308.0,"['Horror', ' Thriller']",2,3.775,
Amavas Ki Raat,(1990),,3.1,18.0,['Horror'],1,4.154545454545454,
Amba,(1990),153 min,4.2,41.0,['Family'],1,6.1571428571428575,
Ambe Maa Jagdambe Maa,(1980),,5.3,6.0,"['Comedy', ' Drama', ' Family']",3,3.766666666666667,
Amber,(1952),141 min,6.9,65.0,"['Action', ' Adventure', ' Drama']",3,6.6499999999999995,
Amber,(1985),,5.8,11.0,['Romance'],1,5.8,
Amdavad Junction,(2013),95 min,4.4,16.0,['Mystery'],1,4.4,4.4
Ameer Aadmi Gharib Aadmi,(1985),,5.4,19.0,['Drama'],1,4.9,
American Desi,(2001),100 min,6.6,1585.0,"['Comedy', ' Drama', ' Romance']",3,6.6,6.599999999999999
Amir Garib,(1974),140 min,6.6,90.0,"['Action', ' Thriller']",2,6.1571428571428575,
Amir Salman Shahrukh,(2016),,5.5,12.0,['Comedy'],1,5.5,
Amiri Garibi,(1990),155 min,4.9,47.0,['Family'],1,5.537931034482758,
Amit Sahni Ki List,(2014),110 min,5.4,347.0,"['Comedy', ' Romance']",2,5.4,5.375
Amma,(2002),,6.2,6.0,"['Drama', ' Crime']",2,6.2,
Amma,(1986),135 min,6.2,11.0,['Drama'],1,6.2,
Amma Nagamma,(2001),110 min,5.6,7.0,"['Drama', ' Fantasy', ' Thriller']",3,5.6,
Ammaa Ki Boli,(2021),117 min,8.1,871.0,"['Comedy', ' Drama']",2,8.1,
Ammayi Kosam,(2001),,5.6,45.0,['Drama'],1,5.6,
Amrapali,(1966),119 min,6.6,194.0,"['Musical', ' Fantasy']",2,6.43076923076923,
Amrit,(1986),137 min,7.0,169.0,"['Drama', ' Family']",2,6.1571428571428575,
Amu,(2005),102 min,7.3,856.0,['Drama'],1,7.366666666666667,
An Engineered Dream,(2018),72 min,8.4,11.0,['Documentary'],1,6.6000000000000005,
An Evening in Paris,(1967),168 min,6.9,328.0,"['Musical', ' Romance', ' Thriller']",3,6.643589743589744,
An Indian Day,(1968),57 min,7.1,25.0,['Documentary'],1,7.0,
An Insignificant Man,(2016),96 min,8.7,1928.0,"['Documentary', ' Thriller']",2,8.7,8.7
Anaam,(1992),,6.1,29.0,"['Action', ' Drama', ' Mystery']",3,5.366666666666667,
Anaarkali of Aarah,(2017),113 min,5.9,1636.0,['Drama'],1,5.550000000000001,
Anamika,(1973),125 min,7.1,278.0,"['Mystery', ' Romance', ' Musical']",3,6.42,
Anamika: The Untold Story,(2008),,3.4,251.0,"['Drama', ' Romance', ' Thriller']",3,5.275,
Anand,(1971),122 min,8.3,31937.0,"['Drama', ' Musical']",2,7.102380952380953,
Anand Aur Anand,(1984),,6.1,38.0,"['Family', ' Drama', ' Romance']",3,5.610526315789474,
Anand Math,(1952),176 min,7.6,85.0,"['Biography', ' Drama', ' History']",3,7.140000000000001,
Ananda Ashram,(1977),127 min,7.1,140.0,"['Drama', ' Family']",2,6.643589743589744,
Anantyatra,(1985),,7.0,19.0,['Drama'],1,7.35,
Anari,(1959),166 min,7.9,740.0,"['Comedy', ' Drama', ' Musical']",3,7.102380952380953,
Anari,(1993),171 min,4.8,429.0,"['Comedy', ' Drama', ' Romance']",3,4.8076923076923075,
Anari,(1975),144 min,6.2,36.0,"['Drama', ' Romance']",2,7.041666666666667,
Anari No. 1,(1999),169 min,5.0,636.0,['Comedy'],1,5.225,
Anarkali,(1953),175 min,7.2,72.0,"['History', ' Musical', ' Romance']",3,5.971428571428571,
Anatomy of Violence,(2016),93 min,5.4,54.0,"['Crime', ' Drama']",2,6.840000000000001,5.533333333333334
Andaaz,(2003),145 min,5.3,2359.0,"['Drama', ' Musical', ' Romance']",3,4.89375,
Andar Baahar,(1984),,5.4,146.0,"['Action', ' Thriller']",2,5.13125,
Andaz,(1949),148 min,7.2,498.0,"['Musical', ' Drama', ' Crime']",3,6.786666666666666,
Andaz,(1971),166 min,6.7,275.0,"['Drama', ' Romance']",2,6.118181818181818,
Andaz,(1994),167 min,4.4,402.0,"['Action', ' Comedy', ' Drama']",3,5.193023255813954,
Andaz Apna Apna,(1994),160 min,8.1,50810.0,"['Action', ' Comedy', ' Romance']",3,6.771428571428571,
Andha Bichar,(1990),148 min,6.8,16.0,"['Action', ' Drama']",2,6.643589743589744,
Andha Insaaf,(1993),,6.2,9.0,"['Action', ' Crime']",2,6.2,
Andha Oru Nimidam,(1985),144 min,6.8,53.0,"['Action', ' Crime', ' Drama']",3,6.8,
Andhaa Kaanoon,(1983),155 min,6.1,666.0,"['Action', ' Drama']",2,5.379411764705883,
Andhaa Yudh,(1987),,7.3,72.0,"['Drama', ' Thriller']",2,5.32,
Andhadhun,(2018),139 min,8.2,77901.0,"['Crime', ' Drama', ' Music']",3,7.220000000000001,
Andher Gardi,(1990),,6.0,8.0,"['Action', ' Drama']",2,5.3999999999999995,
Andhera,(1975),110 min,5.1,30.0,"['Crime', ' Drama', ' Thriller']",3,5.436,
Andhera,(1994),,4.0,6.0,"['Drama', ' Horror', ' Romance']",3,4.0,
Andheri Raat Mein Diya Tere Haath Mein,(1986),129 min,6.8,56.0,"['Comedy', ' Drama']",2,5.725,
Andhi Gali,(1984),152 min,5.5,13.0,"['Drama', ' Thriller']",2,6.125,
Andolan,(1995),165 min,5.0,249.0,"['Action', ' Comedy', ' Drama']",3,4.858333333333333,
Angaar,(1992),176 min,6.4,297.0,"['Action', ' Crime', ' Drama']",3,5.544444444444444,
Angaar: The Fire,(2002),,3.6,10.0,['Action'],1,4.506666666666666,
Angaara,(1996),127 min,4.3,30.0,"['Action', ' Crime']",2,5.776470588235294,
Angaaray,(1998),141 min,5.3,793.0,"['Action', ' Crime', ' Drama']",3,5.414893617021277,
Angaaray,(1986),,5.8,39.0,"['Adventure', ' Crime', ' Romance']",3,5.2,
Angarey,(1954),,7.2,6.0,['Drama'],1,6.9,
Angel,(2011),114 min,6.3,84.0,"['Action', ' Drama']",2,5.266666666666667,
Angoor,(1982),131 min,8.3,4924.0,['Comedy'],1,7.521052631578947,
Angoor,(2005),106 min,6.1,53.0,['Drama'],1,4.997368421052632,
Angrakshak,(1995),116 min,4.4,167.0,"['Action', ' Romance']",2,5.720000000000001,
Angrezi Medium,(2020),145 min,7.3,11700.0,"['Comedy', ' Drama']",2,6.433333333333334,
Angry Indian Goddesses,(2015),121 min,7.0,2749.0,"['Comedy', ' Drama']",2,7.225,6.391666666666667
Angry Young Man,(2014),,5.2,9.0,['Action'],1,5.2,
Angulimaal,(1960),153 min,6.1,28.0,"['Action', ' Adventure', ' Drama']",3,6.666666666666667,
Anhonee,(1952),155 min,7.2,77.0,"['Drama', ' Romance', ' Thriller']",3,6.371428571428572,
Anhonee,(1973),127 min,7.1,40.0,"['Drama', ' Romance', ' Thriller']",3,6.488888888888889,
